cola_300ml,cola_600ml,guazi,haipai_hainorim,haipiao_haibo,redbull,haixiangcuilan,luosifen_335g,qiaqia_oatmeal,spicy_chicken_noodle,TeLunSuMilk,wangzai_milk,xiangbage_honey_chicken_wings,cluster
0.1404494382022472,0.32209737827715357,0.16666666666666666,0.12359550561797752,0.05805243445692884,0.27340823970037453,0.05805243445692884,0.06741573033707865,0.0,0.054307116104868915,0.009363295880149813,0.15355805243445692,2.5374531835205993,2.0
0.38461538461538464,0.6561631139944393,0.2391102873030584,0.16774791473586653,0.10518999073215941,0.028266913809082483,0.15430954587581094,0.1969416126042632,0.003243744207599629,0.11075069508804448,0.018999073215940687,0.3433734939759036,0.18906394810009267,0.0
0.2957658779576588,0.3343711083437111,0.0958904109589041,0.07783312577833126,0.037359900373599,1.6077210460772104,0.048567870485678705,0.055417185554171855,0.0,0.03424657534246575,0.013075965130759652,0.29140722291407223,0.09900373599003735,1.0
